delivery_id,order_id,delivery_status,delivery_time,rider_id
20306,20306,Not Delivered,70 mins,405
20307,20307,In Transit,76 mins,129
20308,20308,Delivered,28 mins,159
20309,20309,In Transit,42 mins,409
20310,20310,In Transit,36 mins,326
20311,20311,Delivered,84 mins,392
20312,20312,In Transit,104 mins,293
20313,20313,Delivered,61 mins,243
20314,20314,Not Delivered,95 mins,14
20315,20315,Not Delivered,40 mins,52
20316,20316,In Transit,99 mins,394
20317,20317,Delivered,17 mins,97
20318,20318,In Transit,60 mins,175
20319,20319,In Transit,95 mins,261
20320,20320,Delivered,50 mins,247
20321,20321,Not Delivered,61 mins,138
20322,20322,Not Delivered,93 mins,53
20323,20323,Not Delivered,106 mins,204
20324,20324,In Transit,17 mins,19
20325,20325,Delivered,55 mins,146
20326,20326,In Transit,43 mins,15
20327,20327,Not Delivered,60 mins,219
20328,20328,In Transit,43 mins,319
20329,20329,In Transit,95 mins,400
20330,20330,Delivered,109 mins,394
20331,20331,Delivered,97 mins,464
20332,20332,Not Delivered,55 mins,278
20333,20333,Delivered,80 mins,213
20334,20334,In Transit,23 mins,128
20335,20335,Not Delivered,119 mins,340
20336,20336,Not Delivered,66 mins,377
20337,20337,In Transit,70 mins,116
20338,20338,Delivered,83 mins,272
20339,20339,Delivered,77 mins,337
20340,20340,Delivered,64 mins,99
20341,20341,In Transit,41 mins,50
20342,20342,Not Delivered,30 mins,300
20343,20343,In Transit,61 mins,23
20344,20344,Delivered,91 mins,353
20345,20345,In Transit,25 mins,294
20346,20346,In Transit,90 mins,369
20347,20347,Not Delivered,97 mins,453
20348,20348,Delivered,46 mins,228
20349,20349,In Transit,53 mins,312
20350,20350,Not Delivered,37 mins,236
20351,20351,In Transit,118 mins,315
20352,20352,Not Delivered,112 mins,77
20353,20353,Delivered,54 mins,331
20354,20354,In Transit,108 mins,345
20355,20355,Delivered,68 mins,408
20356,20356,In Transit,63 mins,112
20357,20357,Not Delivered,92 mins,245
20358,20358,In Transit,42 mins,463
20359,20359,Not Delivered,32 mins,426
20360,20360,Not Delivered,23 mins,399
20361,20361,In Transit,27 mins,29
20362,20362,Delivered,17 mins,295
20363,20363,Not Delivered,54 mins,210
20364,20364,In Transit,18 mins,207
20365,20365,Not Delivered,106 mins,96
20366,20366,In Transit,89 mins,108
20367,20367,Not Delivered,90 mins,181
20368,20368,Delivered,108 mins,54
20369,20369,In Transit,64 mins,296
20370,20370,Delivered,57 mins,197
20371,20371,Not Delivered,31 mins,26
20372,20372,In Transit,18 mins,322
20373,20373,Not Delivered,94 mins,315
20374,20374,Delivered,100 mins,391
20375,20375,Not Delivered,72 mins,345
20376,20376,In Transit,117 mins,178
20377,20377,In Transit,35 mins,409
20378,20378,Not Delivered,16 mins,288
20379,20379,Not Delivered,48 mins,345
20380,20380,Not Delivered,53 mins,14
20381,20381,In Transit,91 mins,302
20382,20382,Not Delivered,16 mins,395
20383,20383,Delivered,36 mins,373
20384,20384,In Transit,73 mins,409
20385,20385,Delivered,63 mins,408
20386,20386,Not Delivered,34 mins,214
20387,20387,Not Delivered,27 mins,248
20388,20388,In Transit,22 mins,343
20389,20389,Not Delivered,28 mins,277
20390,20390,In Transit,19 mins,421
20391,20391,Delivered,54 mins,242
20392,20392,In Transit,39 mins,260
20393,20393,Not Delivered,71 mins,2
20394,20394,Delivered,63 mins,187
20395,20395,In Transit,112 mins,5
20396,20396,Delivered,31 mins,455
20397,20397,Not Delivered,110 mins,57
20398,20398,In Transit,39 mins,416
20399,20399,Delivered,120 mins,267
20400,20400,In Transit,61 mins,75
20401,20401,Not Delivered,83 mins,335
20402,20402,Not Delivered,55 mins,72
20403,20403,Delivered,108 mins,340
20404,20404,In Transit,109 mins,428
20405,20405,In Transit,81 mins,302
20406,20406,In Transit,23 mins,379
20407,20407,Delivered,67 mins,129
20408,20408,Not Delivered,79 mins,462
20409,20409,Delivered,31 mins,465
20410,20410,Delivered,29 mins,363
20411,20411,In Transit,104 mins,437
20412,20412,Delivered,114 mins,201
20413,20413,Delivered,19 mins,259
20414,20414,In Transit,26 mins,427
20415,20415,Delivered,97 mins,128
20416,20416,In Transit,88 mins,462
20417,20417,In Transit,68 mins,52
20418,20418,In Transit,116 mins,325
20419,20419,Not Delivered,41 mins,278
20420,20420,Delivered,105 mins,254
20421,20421,Not Delivered,108 mins,165
20422,20422,Delivered,83 mins,468
20423,20423,Delivered,105 mins,360
20424,20424,Not Delivered,106 mins,372
20425,20425,In Transit,43 mins,124
20426,20426,Delivered,51 mins,39
20427,20427,In Transit,83 mins,71
20428,20428,Delivered,56 mins,411
20429,20429,In Transit,93 mins,347
20430,20430,In Transit,40 mins,69
20431,20431,In Transit,31 mins,495
20432,20432,Delivered,97 mins,428
20433,20433,Delivered,93 mins,337
20434,20434,Not Delivered,33 mins,19
20435,20435,In Transit,46 mins,392
20436,20436,Delivered,15 mins,35
20437,20437,Not Delivered,66 mins,343
20438,20438,Delivered,25 mins,236
20439,20439,Not Delivered,105 mins,247
20440,20440,Not Delivered,41 mins,474
20441,20441,Not Delivered,94 mins,316
20442,20442,Not Delivered,52 mins,98
20443,20443,In Transit,75 mins,81
20444,20444,In Transit,113 mins,435
20445,20445,Not Delivered,66 mins,31
20446,20446,Not Delivered,39 mins,154
20447,20447,In Transit,26 mins,438
20448,20448,In Transit,99 mins,410
20449,20449,Not Delivered,50 mins,164
20450,20450,Delivered,97 mins,490
20451,20451,In Transit,82 mins,99
20452,20452,Delivered,105 mins,12
20453,20453,Not Delivered,39 mins,143
20454,20454,In Transit,95 mins,144
20455,20455,Delivered,100 mins,219
20456,20456,Delivered,104 mins,6
20457,20457,Delivered,118 mins,104
20458,20458,Delivered,48 mins,26
20459,20459,In Transit,25 mins,297
20460,20460,Delivered,100 mins,464
20461,20461,Delivered,101 mins,139
20462,20462,Not Delivered,101 mins,433
20463,20463,In Transit,53 mins,156
20464,20464,In Transit,45 mins,24
20465,20465,In Transit,109 mins,89
20466,20466,Delivered,120 mins,256
20467,20467,Not Delivered,107 mins,50
20468,20468,Delivered,23 mins,47
20469,20469,Delivered,57 mins,288
20470,20470,Not Delivered,64 mins,328
20471,20471,Not Delivered,62 mins,42
20472,20472,Not Delivered,110 mins,74
20473,20473,Not Delivered,62 mins,81
20474,20474,Not Delivered,115 mins,460
20475,20475,Delivered,120 mins,6
20476,20476,Not Delivered,78 mins,229
20477,20477,In Transit,91 mins,105
20478,20478,Delivered,49 mins,179
20479,20479,Not Delivered,33 mins,413
20480,20480,Delivered,73 mins,319
20481,20481,In Transit,35 mins,170
20482,20482,In Transit,102 mins,257
20483,20483,Not Delivered,110 mins,401
20484,20484,Delivered,101 mins,58
20485,20485,Not Delivered,118 mins,234
20486,20486,Delivered,98 mins,56
20487,20487,Delivered,20 mins,65
20488,20488,Delivered,98 mins,383
20489,20489,In Transit,26 mins,307
20490,20490,Delivered,102 mins,211
20491,20491,In Transit,29 mins,23
20492,20492,Delivered,104 mins,345
20493,20493,In Transit,77 mins,82
20494,20494,Not Delivered,119 mins,38
20495,20495,Delivered,112 mins,337
20496,20496,In Transit,18 mins,129
20497,20497,Not Delivered,79 mins,71
20498,20498,Not Delivered,63 mins,4
20499,20499,In Transit,106 mins,218
20500,20500,In Transit,109 mins,472
20501,20501,In Transit,37 mins,143
20502,20502,Delivered,26 mins,328
20503,20503,Delivered,59 mins,152
20504,20504,Not Delivered,104 mins,114
20505,20505,Not Delivered,100 mins,42
20506,20506,Not Delivered,89 mins,75
20507,20507,In Transit,114 mins,183
20508,20508,In Transit,47 mins,179
20509,20509,In Transit,77 mins,384
20510,20510,In Transit,77 mins,36
20511,20511,Delivered,37 mins,24
20512,20512,Not Delivered,91 mins,178
20513,20513,Delivered,46 mins,174
20514,20514,In Transit,40 mins,394
20515,20515,In Transit,15 mins,229
20516,20516,Delivered,66 mins,148
20517,20517,Not Delivered,93 mins,359
20518,20518,Not Delivered,86 mins,71
20519,20519,Delivered,71 mins,49
20520,20520,Not Delivered,69 mins,36
20521,20521,Delivered,21 mins,400
20522,20522,In Transit,64 mins,66
20523,20523,Delivered,78 mins,223
20524,20524,Not Delivered,68 mins,82
20525,20525,Not Delivered,48 mins,162
20526,20526,Delivered,22 mins,262
20527,20527,Not Delivered,51 mins,399
20528,20528,Delivered,96 mins,92
20529,20529,Delivered,106 mins,219
20530,20530,Not Delivered,56 mins,332
20531,20531,Delivered,16 mins,123
20532,20532,In Transit,83 mins,437
20533,20533,Not Delivered,46 mins,54
20534,20534,Delivered,64 mins,269
20535,20535,In Transit,53 mins,156
20536,20536,Not Delivered,15 mins,86
20537,20537,Not Delivered,22 mins,409
20538,20538,In Transit,101 mins,113
20539,20539,Delivered,28 mins,256
20540,20540,In Transit,19 mins,423
20541,20541,Not Delivered,21 mins,495
20542,20542,Not Delivered,53 mins,252
20543,20543,In Transit,46 mins,444
20544,20544,Delivered,115 mins,349
20545,20545,In Transit,44 mins,159
20546,20546,Not Delivered,29 mins,311
20547,20547,Delivered,26 mins,38
20548,20548,Delivered,83 mins,255
20549,20549,In Transit,102 mins,143
20550,20550,Delivered,48 mins,239
20551,20551,In Transit,95 mins,242
20552,20552,In Transit,93 mins,408
20553,20553,Not Delivered,31 mins,436
20554,20554,In Transit,120 mins,450
20555,20555,Not Delivered,25 mins,252
20556,20556,Delivered,102 mins,380
20557,20557,Not Delivered,82 mins,492
20558,20558,Delivered,55 mins,172
20559,20559,Not Delivered,76 mins,87
20560,20560,Delivered,107 mins,185
20561,20561,In Transit,54 mins,497
20562,20562,Not Delivered,43 mins,230
20563,20563,Not Delivered,59 mins,327
20564,20564,In Transit,17 mins,87
20565,20565,In Transit,90 mins,485
20566,20566,In Transit,114 mins,37
20567,20567,In Transit,91 mins,66
20568,20568,Delivered,22 mins,141
20569,20569,Delivered,67 mins,279
20570,20570,Delivered,47 mins,240
20571,20571,In Transit,80 mins,343
20572,20572,Not Delivered,35 mins,218
20573,20573,Delivered,94 mins,95
20574,20574,Delivered,112 mins,209
20575,20575,Not Delivered,110 mins,395
20576,20576,Delivered,67 mins,352
20577,20577,In Transit,36 mins,164
20578,20578,In Transit,32 mins,201
20579,20579,In Transit,24 mins,29
20580,20580,Not Delivered,63 mins,475
20581,20581,Not Delivered,79 mins,477
20582,20582,Not Delivered,60 mins,306
20583,20583,Not Delivered,42 mins,150
20584,20584,In Transit,89 mins,262
20585,20585,Delivered,91 mins,375
20586,20586,Not Delivered,43 mins,139
20587,20587,In Transit,40 mins,241
20588,20588,Delivered,44 mins,476
20589,20589,In Transit,85 mins,7
20590,20590,In Transit,75 mins,386
20591,20591,Delivered,40 mins,31
20592,20592,In Transit,76 mins,41
20593,20593,Not Delivered,21 mins,160
20594,20594,In Transit,97 mins,471
20595,20595,Not Delivered,39 mins,411
20596,20596,Not Delivered,96 mins,299
20597,20597,Not Delivered,83 mins,423
20598,20598,Delivered,33 mins,441
20599,20599,Not Delivered,51 mins,216
20600,20600,Not Delivered,70 mins,231
20601,20601,Delivered,52 mins,6
20602,20602,In Transit,108 mins,342
20603,20603,Delivered,82 mins,86
20604,20604,Not Delivered,48 mins,240
20605,20605,Not Delivered,46 mins,103
20606,20606,In Transit,92 mins,212
20607,20607,Delivered,19 mins,135
20608,20608,Delivered,39 mins,447
20609,20609,Delivered,93 mins,309
20610,20610,In Transit,35 mins,8
20611,20611,Delivered,99 mins,481
20612,20612,Not Delivered,119 mins,319
20613,20613,Delivered,115 mins,44
20614,20614,Not Delivered,101 mins,238
20615,20615,In Transit,77 mins,123
20616,20616,Not Delivered,54 mins,484
20617,20617,Not Delivered,25 mins,104
20618,20618,Delivered,97 mins,314
20619,20619,Not Delivered,98 mins,399
20620,20620,In Transit,100 mins,358
20621,20621,Not Delivered,51 mins,349
20622,20622,In Transit,21 mins,183
20623,20623,In Transit,88 mins,489
20624,20624,Delivered,24 mins,426
20625,20625,Not Delivered,59 mins,125
20626,20626,In Transit,16 mins,240
20627,20627,Not Delivered,51 mins,99
20628,20628,Delivered,73 mins,74
20629,20629,In Transit,26 mins,149
20630,20630,Not Delivered,114 mins,399
20631,20631,In Transit,110 mins,387
20632,20632,In Transit,115 mins,252
20633,20633,In Transit,101 mins,425
20634,20634,Delivered,15 mins,106
20635,20635,In Transit,57 mins,381
20636,20636,Not Delivered,63 mins,302
20637,20637,In Transit,28 mins,379
20638,20638,Not Delivered,97 mins,204
20639,20639,In Transit,29 mins,463
20640,20640,Not Delivered,85 mins,335
20641,20641,Not Delivered,103 mins,373
20642,20642,Not Delivered,71 mins,495
20643,20643,In Transit,72 mins,154
20644,20644,In Transit,72 mins,419
20645,20645,In Transit,107 mins,67
20646,20646,Not Delivered,22 mins,191
20647,20647,Not Delivered,60 mins,184
20648,20648,Delivered,109 mins,334
20649,20649,Delivered,104 mins,340
20650,20650,In Transit,35 mins,315
20651,20651,In Transit,50 mins,97
20652,20652,In Transit,45 mins,210
20653,20653,In Transit,49 mins,152
20654,20654,In Transit,86 mins,142
20655,20655,In Transit,100 mins,462
20656,20656,Not Delivered,120 mins,289
20657,20657,Not Delivered,102 mins,8
20658,20658,Not Delivered,55 mins,459
20659,20659,In Transit,72 mins,11
20660,20660,Delivered,50 mins,367
20661,20661,Delivered,115 mins,285
20662,20662,In Transit,77 mins,174
20663,20663,In Transit,106 mins,15
20664,20664,Not Delivered,92 mins,338
20665,20665,In Transit,119 mins,251
20666,20666,In Transit,104 mins,169
20667,20667,Not Delivered,97 mins,162
20668,20668,Not Delivered,64 mins,500
20669,20669,Delivered,92 mins,164
20670,20670,Delivered,96 mins,390
20671,20671,In Transit,67 mins,127
20672,20672,In Transit,27 mins,296
20673,20673,Delivered,84 mins,339
20674,20674,In Transit,76 mins,310
20675,20675,Not Delivered,49 mins,237
20676,20676,Delivered,51 mins,32
20677,20677,Delivered,108 mins,362
20678,20678,In Transit,52 mins,330
20679,20679,In Transit,47 mins,321
20680,20680,Not Delivered,62 mins,471
20681,20681,In Transit,69 mins,370
20682,20682,Not Delivered,63 mins,343
20683,20683,Delivered,117 mins,80
20684,20684,Delivered,103 mins,451
20685,20685,In Transit,78 mins,239
20686,20686,Not Delivered,118 mins,474
20687,20687,Delivered,74 mins,103
20688,20688,In Transit,44 mins,2
20689,20689,Not Delivered,116 mins,276
20690,20690,Delivered,67 mins,14
20691,20691,Delivered,27 mins,293
20692,20692,Delivered,68 mins,371
20693,20693,Not Delivered,95 mins,162
20694,20694,In Transit,77 mins,304
20695,20695,Not Delivered,94 mins,79
20696,20696,Not Delivered,67 mins,51
20697,20697,Delivered,60 mins,339
20698,20698,Delivered,76 mins,265
20699,20699,In Transit,23 mins,264
20700,20700,Not Delivered,32 mins,67
20701,20701,In Transit,112 mins,112
20702,20702,Delivered,56 mins,45
20703,20703,Not Delivered,108 mins,48
20704,20704,Not Delivered,88 mins,32
20705,20705,In Transit,70 mins,207
20706,20706,In Transit,90 mins,421
20707,20707,Delivered,84 mins,122
20708,20708,Delivered,101 mins,45
20709,20709,Not Delivered,113 mins,89
20710,20710,Not Delivered,19 mins,197
20711,20711,In Transit,64 mins,216
20712,20712,Delivered,84 mins,67
20713,20713,Delivered,17 mins,52
20714,20714,Not Delivered,72 mins,115
20715,20715,Delivered,90 mins,201
20716,20716,Not Delivered,18 mins,474
20717,20717,Not Delivered,42 mins,431
20718,20718,In Transit,110 mins,211
20719,20719,In Transit,83 mins,53
20720,20720,Not Delivered,92 mins,393
20721,20721,Not Delivered,35 mins,371
20722,20722,Not Delivered,34 mins,28
20723,20723,Delivered,70 mins,420
20724,20724,Delivered,70 mins,14
20725,20725,Not Delivered,31 mins,318
20726,20726,Not Delivered,20 mins,124
20727,20727,In Transit,96 mins,404
20728,20728,In Transit,113 mins,280
20729,20729,Delivered,92 mins,445
20730,20730,Not Delivered,72 mins,300
20731,20731,In Transit,26 mins,95
20732,20732,Not Delivered,30 mins,207
20733,20733,Not Delivered,23 mins,265
20734,20734,In Transit,94 mins,69
20735,20735,Delivered,113 mins,491
20736,20736,Not Delivered,96 mins,471
20737,20737,Not Delivered,22 mins,367
20738,20738,Not Delivered,99 mins,376
20739,20739,In Transit,39 mins,383
20740,20740,In Transit,54 mins,371
20741,20741,Not Delivered,37 mins,293
20742,20742,Not Delivered,96 mins,421
20743,20743,Delivered,69 mins,47
20744,20744,In Transit,110 mins,427
20745,20745,Delivered,91 mins,469
20746,20746,Delivered,119 mins,259
20747,20747,Not Delivered,32 mins,498
20748,20748,Not Delivered,38 mins,210
20749,20749,Delivered,17 mins,500
20750,20750,Not Delivered,21 mins,230
20751,20751,Not Delivered,42 mins,48
20752,20752,Not Delivered,70 mins,169
20753,20753,In Transit,30 mins,382
20754,20754,Not Delivered,69 mins,220
20755,20755,In Transit,26 mins,243
20756,20756,Not Delivered,31 mins,305
20757,20757,Delivered,52 mins,288
20758,20758,Not Delivered,68 mins,181
20759,20759,Delivered,26 mins,245
20760,20760,In Transit,117 mins,441
20761,20761,Not Delivered,43 mins,62
20762,20762,In Transit,99 mins,12
20763,20763,In Transit,81 mins,27
20764,20764,Delivered,37 mins,222
20765,20765,In Transit,90 mins,35
20766,20766,In Transit,100 mins,127
20767,20767,Not Delivered,119 mins,413
20768,20768,In Transit,74 mins,438
20769,20769,In Transit,61 mins,140
20770,20770,Not Delivered,109 mins,385
20771,20771,Delivered,38 mins,232
20772,20772,Not Delivered,27 mins,277
20773,20773,Delivered,56 mins,154
20774,20774,Not Delivered,52 mins,267
20775,20775,Delivered,60 mins,331
20776,20776,Delivered,51 mins,286
20777,20777,Not Delivered,52 mins,424
20778,20778,In Transit,53 mins,93
20779,20779,In Transit,36 mins,359
20780,20780,Not Delivered,107 mins,117
20781,20781,Not Delivered,20 mins,352
20782,20782,Not Delivered,105 mins,398
20783,20783,Not Delivered,33 mins,42
20784,20784,In Transit,111 mins,312
20785,20785,Not Delivered,78 mins,245
20786,20786,Delivered,115 mins,130
20787,20787,Delivered,40 mins,165
20788,20788,Not Delivered,87 mins,176
20789,20789,In Transit,63 mins,29
20790,20790,Not Delivered,104 mins,138
20791,20791,In Transit,75 mins,275
20792,20792,In Transit,82 mins,292
20793,20793,In Transit,105 mins,12
20794,20794,Delivered,103 mins,439
20795,20795,In Transit,82 mins,449
20796,20796,In Transit,93 mins,224
20797,20797,Not Delivered,18 mins,316
20798,20798,Not Delivered,91 mins,223
20799,20799,In Transit,57 mins,24
20800,20800,Delivered,18 mins,88
20801,20801,In Transit,72 mins,306
20802,20802,Not Delivered,82 mins,105
20803,20803,Delivered,104 mins,284
20804,20804,Not Delivered,93 mins,198
20805,20805,In Transit,113 mins,46
20806,20806,Not Delivered,50 mins,233
20807,20807,In Transit,46 mins,127
20808,20808,Delivered,100 mins,310
20809,20809,Not Delivered,17 mins,344
20810,20810,In Transit,119 mins,432
20811,20811,Not Delivered,75 mins,101
20812,20812,In Transit,86 mins,68
20813,20813,In Transit,59 mins,180
20814,20814,Delivered,93 mins,166
20815,20815,Delivered,51 mins,177
20816,20816,Delivered,55 mins,267
20817,20817,Not Delivered,40 mins,435
20818,20818,In Transit,113 mins,166
20819,20819,Delivered,79 mins,111
